3.7264e+00	9.6252e-01	3.4102e+00
6.0818e+00	1.4441e-01	3.3123e+00
1.7528e+00	1.3135e+00	2.3476e+00
3.4201e+00	4.8621e+00	8.1230e-01
3.0492e+00	3.5632e-01	5.8960e+00
3.1415e+00	1.6498e-01	6.2246e+00
1.3417e+00	1.3003e+00	2.8411e+00
6.4967e+00	2.8576e+00	6.1374e-01
1.4663e+00	1.5096e+00	2.1421e+00
9.7484e-01	8.9338e+00	2.5367e-01
8.0529e-02	3.3506e+00	6.0032e+00
5.6182e+00	5.6430e-01	3.2522e+00
9.3326e+00	2.5080e-01	2.0287e-01
8.4824e-01	3.6792e+00	3.6510e+00
4.8813e+00	4.1889e-01	3.6827e+00
7.8485e+00	9.7285e-01	1.7105e+00
2.8102e-01	4.0035e+00	4.5012e+00
3.2558e+00	3.3046e+00	1.4240e+00
3.0657e+00	3.3425e+00	1.4797e+00
2.1692e+00	2.4325e+00	1.8229e+00
7.6347e+00	2.3563e+00	2.3767e-01
3.4397e-01	3.6005e+00	4.9421e+00
1.0710e+00	2.6524e+00	3.3862e+00
1.9195e+00	7.8742e+00	6.6338e-01
3.4240e+00	5.0711e+00	7.0793e-01
1.4309e+00	7.8262e+00	1.3180e+00
3.8130e+00	2.3989e-01	4.8329e+00
5.8541e+00	1.1689e+00	2.6916e+00
1.9016e+00	7.7405e+00	8.5198e-01
1.7477e-01	4.0653e+00	4.5971e+00
4.3377e+00	1.4905e-01	4.3341e+00
2.5751e+00	5.0255e+00	1.5879e+00
3.7810e+00	3.5422e+00	1.1475e+00
1.9780e+00	1.5839e+00	2.0239e+00
3.7852e-01	3.4643e-01	5.9287e+00
3.2679e+00	3.3721e+00	1.4004e+00
2.9955e-02	9.2486e+00	5.8030e-01
9.6198e-01	2.5422e+00	3.9862e+00
6.6634e+00	2.8512e+00	4.7632e-01
1.6104e+00	1.1882e+00	2.9524e+00
3.0632e+00	2.5018e+00	1.7217e+00
5.4783e+00	6.7709e-01	3.2190e+00
3.2206e+00	5.5657e+00	7.0283e-01
5.7604e+00	1.0542e+00	2.8173e+00
2.2715e+00	7.1913e+00	9.0091e-01
3.8431e+00	9.8709e-01	3.3400e+00
1.4217e-01	9.2524e+00	4.8601e-01
2.0743e+00	7.1589e+00	1.1863e+00
3.3371e+00	3.9167e+00	1.2125e+00
1.8742e-01	3.1843e+00	6.0935e+00
3.3936e+00	4.0141e-01	5.1432e+00
1.3527e+00	1.8386e+00	2.2760e+00
1.5481e+00	1.5512e+00	2.0622e+00
6.5120e+00	2.8295e+00	6.4637e-01
2.1496e+00	7.9355e+00	1.6698e-01
2.7463e+00	3.2873e+00	1.6122e+00
1.5671e+00	1.2916e+00	2.4399e+00
3.4557e+00	5.2811e+00	5.5025e-01
7.4033e+00	9.3660e-02	2.5862e+00
2.0184e+00	8.9985e-01	4.7585e+00
3.9152e+00	6.0495e-01	3.9970e+00
1.2383e+00	1.8092e+00	2.6051e+00
8.7564e+00	2.3783e-01	1.2409e+00
4.7666e+00	7.3066e-02	4.0620e+00
6.6597e+00	1.3086e+00	2.2472e+00
4.3392e+00	7.2466e-01	3.5795e+00
1.0265e+00	4.9937e+00	3.0553e+00
8.8001e-01	3.6421e+00	3.6003e+00
3.7170e-01	4.2503e+00	4.1193e+00
3.5752e+00	6.6161e-01	4.1588e+00
4.1443e+00	4.4059e+00	3.4527e-01
1.0045e+00	2.5724e+00	3.7327e+00
1.3421e+00	1.4286e+00	2.4312e+00
2.0733e+00	1.1090e+00	3.3247e+00
1.7440e+00	1.5389e+00	2.0276e+00
2.7309e+00	3.2405e+00	1.6221e+00
2.8990e+00	7.4951e-01	4.6684e+00
5.9938e+00	3.3349e+00	2.0421e-01
3.6589e+00	5.0715e+00	4.1031e-01
3.7440e+00	2.3915e-01	4.9424e+00
8.4266e-01	2.2124e+00	4.9686e+00
3.2046e+00	6.3500e+00	1.0261e-01
4.9815e+00	2.8983e+00	1.2917e+00
2.7631e+00	9.6774e-01	3.7912e+00
6.7377e+00	5.0477e-02	3.0165e+00
2.4358e+00	7.5424e+00	2.1419e-01
2.9374e+00	3.3120e+00	1.5331e+00
8.5097e-01	1.5513e+00	5.0804e+00
4.2966e+00	4.0325e+00	5.4349e-01
1.0370e+00	1.7342e+00	3.9957e+00
6.9616e+00	8.2337e-02	2.8729e+00
6.4069e+00	2.8534e+00	6.9147e-01
7.8986e-01	3.6503e+00	3.7921e+00
4.3860e+00	3.6574e+00	8.1024e-01
4.3745e+00	3.1716e+00	1.2016e+00
4.3954e+00	3.0049e+00	1.3262e+00
2.4836e+00	3.0484e+00	1.7291e+00
5.0409e+00	3.0639e+00	1.1114e+00
3.4106e+00	3.7413e+00	1.2275e+00
4.0126e-01	4.5399e+00	3.8824e+00
3.7703e+00	1.0193e+00	3.2999e+00
9.8805e-01	1.4121e+00	4.3854e+00
3.5478e+00	6.6199e-01	4.1844e+00
9.2280e-01	2.8371e+00	3.9409e+00
1.5364e+00	1.6656e+00	2.0343e+00
3.7652e+00	4.6957e+00	5.3210e-01
1.6098e+00	1.3648e+00	2.2375e+00
4.8064e+00	3.0470e+00	1.1968e+00
1.0401e+00	8.1374e+00	1.3726e+00
5.2128e+00	8.7775e-01	3.1366e+00
8.9085e-01	3.5986e+00	3.5949e+00
1.7419e+00	1.9269e+00	1.9295e+00
4.5925e+00	2.5432e+00	1.6754e+00
1.5452e+00	1.3357e+00	2.3239e+00
5.1813e+00	9.5644e-01	3.0740e+00
1.3956e+00	1.5846e+00	2.1920e+00
1.4510e+00	1.6355e+00	2.1104e+00
9.3845e-01	2.6848e+00	3.9932e+00
5.1388e-02	7.1536e+00	2.7691e+00
4.0879e+00	1.3208e-01	4.6322e+00
1.1602e+00	3.0402e+00	3.0776e+00
6.8427e+00	2.3009e+00	1.1439e+00
4.2890e+00	4.2835e+00	3.1339e-01
5.5570e-01	2.7545e+00	5.6997e+00
1.0984e+00	1.9318e+00	3.4480e+00
4.9925e+00	1.1766e-01	3.8815e+00
1.3085e+00	1.3252e+00	2.8712e+00
7.2191e+00	1.0282e+00	2.1473e+00
3.0084e+00	2.5897e+00	1.6895e+00
3.4261e+00	4.0557e+00	1.1145e+00
4.4182e+00	7.4870e-01	3.5184e+00
3.8693e+00	4.5522e-02	5.0865e+00
4.7282e+00	6.6169e-03	4.1458e+00
1.6004e+00	1.9606e+00	2.0082e+00
4.2654e+00	7.9220e-01	3.5156e+00
2.7937e+00	5.8045e-01	5.5454e+00
4.1259e+00	4.4069e-01	4.1168e+00
1.2906e+00	1.6904e+00	2.4089e+00
1.0134e+00	8.2370e+00	1.2866e+00
1.0466e+00	2.0620e+00	3.7680e+00
8.1712e-01	4.0042e+00	3.5738e+00
5.2984e+00	3.2603e+00	7.9147e-01
3.5938e+00	3.7612e+00	1.1295e+00
8.7029e-01	2.9748e+00	4.0484e+00
1.6138e+00	8.4843e+00	1.7147e-01
2.6458e+00	5.1367e+00	1.4984e+00
7.7268e-01	8.0525e-01	5.2218e+00
3.8855e+00	3.6837e-01	4.4835e+00
3.6158e+00	1.0695e+00	3.2353e+00
3.5642e+00	5.2830e+00	3.9516e-01
1.3063e+00	8.5294e+00	5.7097e-01
1.0674e+00	1.9737e+00	3.6606e+00
2.4089e+00	5.2946e+00	1.6934e+00
2.5650e+00	2.2700e+00	1.7971e+00
3.3834e+00	5.9088e+00	1.9023e-01
2.9741e+00	3.1146e+00	1.5555e+00
3.1436e+00	9.4723e-01	3.6501e+00
1.6204e+00	1.3045e+00	2.3770e+00
5.5635e-01	5.0365e+00	3.4879e+00
1.2169e+00	1.1576e+00	3.8875e+00
4.4182e+00	2.9719e+00	1.3478e+00
1.6578e+00	1.0594e+00	3.8766e+00
9.1126e-01	2.8868e+00	3.9512e+00
2.0189e+00	1.7819e+00	1.9199e+00
4.0670e+00	4.3193e+00	4.9488e-01
7.5313e-01	3.1131e+00	4.3728e+00
8.6041e-01	3.6338e+00	3.6457e+00
8.7720e+00	3.6378e-01	1.1352e+00
5.3110e+00	9.8663e-01	3.0109e+00
6.3884e-01	8.9189e+00	6.7785e-01
1.0230e+00	4.1253e+00	3.2317e+00
7.0851e-01	6.0570e+00	2.9710e+00
2.3156e+00	6.6526e+00	1.2530e+00
3.6675e+00	3.0358e+00	1.4323e+00
3.2043e-01	2.7703e+00	6.4598e+00
5.8516e-01	3.6393e+00	4.2872e+00
3.5299e+00	5.1257e+00	5.4674e-01
1.1004e+00	9.4668e-01	4.6661e+00
2.6857e+00	6.1349e+00	1.0954e+00
1.7496e+00	1.3366e+00	2.2921e+00
4.5820e-02	3.4137e+00	5.9451e+00
7.1687e+00	1.7406e+00	1.5521e+00
1.4739e+00	1.1379e+00	3.4979e+00
2.6814e+00	2.6034e+00	1.7127e+00
3.8419e+00	2.8571e+00	1.5078e+00
1.3563e+00	1.2629e+00	2.9840e+00
2.3537e+00	2.8538e+00	1.7766e+00
1.6717e+00	8.3159e+00	3.8929e-01
2.8392e+00	4.7063e-01	5.8814e+00
8.1040e+00	1.4484e+00	9.9658e-01
8.0941e-01	2.3892e+00	4.9971e+00
1.1737e+00	2.3248e+00	2.9749e+00
2.4064e-01	4.4700e+00	4.1135e+00
6.6985e+00	4.5302e-01	2.8300e+00
4.6508e+00	5.5853e-01	3.6483e+00
1.5859e+00	1.6515e+00	2.0095e+00
2.5442e+00	7.0527e+00	6.1960e-01
8.9532e-01	4.3375e+00	3.3560e+00
3.5923e+00	3.2434e+00	1.3497e+00
7.3661e-01	4.7353e+00	3.4220e+00
8.9521e-01	3.2167e+00	3.7737e+00
1.3352e+00	1.5389e+00	2.3288e+00
1.8459e+00	1.4939e+00	2.0759e+00
3.0488e+00	3.8491e+00	1.3940e+00
6.9458e-01	3.0342e+00	4.7138e+00
4.3879e+00	3.1382e+00	1.2241e+00
4.0230e+00	3.6883e+00	9.6140e-01
1.4159e+00	1.3741e+00	2.3726e+00
6.7209e-01	3.7285e+00	4.0014e+00
3.1572e+00	8.9879e-01	3.7996e+00
7.2185e+00	1.2344e+00	1.9850e+00
3.2404e+00	2.9705e+00	1.5330e+00
1.0937e+00	1.5599e+00	3.7046e+00
4.8892e+00	3.9078e+00	2.0362e-01
1.9732e+00	8.1973e+00	4.0565e-02
3.7280e-01	5.5128e+00	3.4350e+00
7.3936e-01	2.5116e+00	5.2225e+00
3.9692e+00	3.9042e+00	8.5480e-01
3.6813e+00	1.0084e+00	3.3361e+00
1.5368e-01	8.5668e+00	1.5280e+00
4.1983e+00	4.6344e+00	4.0573e-02
2.8779e+00	4.0887e+00	1.4668e+00
3.0472e+00	1.1177e+00	3.1832e+00
4.2511e+00	8.6718e-01	3.4173e+00
6.9529e-02	3.8697e+00	5.0473e+00
6.5364e-01	3.3771e+00	4.3975e+00
2.3889e+00	9.2179e-01	4.3589e+00
2.4834e-01	4.9434e+00	3.8034e+00
2.8284e+00	3.4398e+00	1.5627e+00
2.3958e+00	2.0752e+00	1.8492e+00
7.7251e-01	3.7162e+00	3.7917e+00
3.5155e+00	3.9589e+00	1.0941e+00
4.0178e+00	3.5763e+00	1.0340e+00
2.2835e-01	4.5039e+00	4.1016e+00
2.2902e+00	6.9075e+00	1.1102e+00
4.3419e+00	4.4119e+00	1.1196e-01
1.0543e+00	2.8641e+00	3.3979e+00
1.9414e+00	7.0811e+00	1.3998e+00
5.7132e+00	3.5234e+00	1.0199e-01
8.6972e+00	3.6240e-02	1.4337e+00
3.0803e+00	2.3457e+00	1.7922e+00
3.5775e+00	4.7494e+00	7.0210e-01
1.2039e+00	2.0046e+00	2.7884e+00
7.3375e+00	2.0440e+00	1.0725e+00
1.8341e+00	6.4338e+00	1.8842e+00
7.9486e+00	9.8878e-02	2.1686e+00
4.1972e+00	6.3258e-01	3.7740e+00
5.7873e-01	3.8277e+00	4.1192e+00
6.2647e-02	8.0290e+00	2.1160e+00
5.2641e+00	3.4605e+00	5.5423e-01
4.3224e+00	4.1948e+00	3.7005e-01
7.0764e+00	1.1879e+00	2.1135e+00
2.7515e-01	4.0061e+00	4.5080e+00
3.1491e+00	6.9623e-01	4.5457e+00
5.4565e-01	4.1501e+00	3.9342e+00
1.9185e+00	1.8433e+00	1.9005e+00
2.1747e+00	1.1007e+00	3.3519e+00
3.6321e+00	5.2068e+00	3.5007e-01
5.4631e-01	7.3407e+00	2.3918e+00
3.2350e+00	5.6852e-01	4.8831e+00
3.3603e+00	4.3279e+00	1.0702e+00
5.9356e+00	6.8874e-01	3.0350e+00
2.4624e+00	5.2315e+00	1.6550e+00
9.0135e-01	7.5710e+00	1.9931e+00
1.3888e+00	1.5856e+00	2.2021e+00
3.9005e+00	1.0365e+00	3.2496e+00
8.2736e-01	7.2208e+00	2.2906e+00
6.7506e+00	2.7837e+00	5.1119e-01
4.9066e-01	3.6804e+00	4.4701e+00
2.6843e+00	2.2049e+00	1.8244e+00
4.8217e+00	3.7713e+00	4.3996e-01
4.0521e+00	4.6431e+00	2.3313e-01
2.7370e+00	2.6941e+00	1.6876e+00
4.5523e+00	3.9403e+00	4.4156e-01
1.6638e-01	4.7731e+00	3.9761e+00
1.6770e+00	8.0635e+00	7.6144e-01
3.0317e+00	3.2287e+00	1.5148e+00
3.2133e+00	2.5268e+00	1.7112e+00
3.5388e+00	6.0529e-01	4.3467e+00
2.7203e+00	2.9899e+00	1.6485e+00
3.4561e+00	2.8129e-01	5.3505e+00
4.4184e+00	4.2920e+00	1.6591e-01
4.1058e+00	1.0348e+00	3.2186e+00
1.5100e+00	1.8814e+00	2.0670e+00
3.9919e+00	3.0546e+00	1.3652e+00
3.5450e+00	1.0149e+00	3.3512e+00
7.9807e-01	2.2458e+00	5.1832e+00
1.1645e+00	3.3118e+00	3.0735e+00
6.4496e-01	5.5187e+00	3.2294e+00
1.9932e+00	1.2199e+00	2.7159e+00
9.6040e-01	3.5811e+00	3.4536e+00
3.5571e+00	1.0039e+00	3.3707e+00
2.7172e+00	5.7863e+00	1.2215e+00
2.6083e+00	2.6393e-01	6.8509e+00
7.7113e-01	2.5613e+00	5.0077e+00
1.2361e+00	1.5372e+00	2.7181e+00
3.4644e+00	3.5366e+00	1.2739e+00
6.1386e+00	2.3155e+00	1.5222e+00
1.5153e+00	1.8690e+00	2.0596e+00
6.7165e+00	1.0410e+00	2.4292e+00
3.2157e+00	8.9860e-01	3.7637e+00
1.8355e+00	1.7305e+00	1.9338e+00
5.1830e-01	4.3411e+00	3.8550e+00
1.0452e+00	7.9727e-01	5.1253e+00
3.8953e+00	3.1732e+00	1.3129e+00
7.4503e-01	3.2962e+00	4.1945e+00
6.3931e-01	4.7922e+00	3.5036e+00
3.0870e+00	5.5154e+00	9.0051e-01
3.4860e+00	1.8771e-01	5.5144e+00
2.9952e+00	5.6950e+00	9.2901e-01
1.0660e+00	2.9176e+00	3.3471e+00
2.7046e+00	1.0582e+00	3.4254e+00
4.3873e+00	4.3210e+00	1.6657e-01
6.5427e+00	3.1200e+00	6.3675e-02
9.2653e-01	3.3574e+00	3.6111e+00
1.9966e+00	9.4134e-01	4.5172e+00
2.7987e-01	7.2727e+00	2.5842e+00
2.4887e+00	1.0711e+00	3.4299e+00
3.4888e+00	3.9157e-01	5.0065e+00
5.3037e+00	1.5812e-02	3.7764e+00
1.8511e+00	7.1125e+00	1.4761e+00
9.0591e+00	4.9698e-01	5.5782e-01
2.2625e+00	1.0742e+00	3.4886e+00
2.1391e-02	4.2323e+00	4.6004e+00
8.2851e-01	1.3497e+00	5.1233e+00
2.8433e+00	3.9963e+00	1.5005e+00
1.1619e+00	4.7343e+00	2.9699e+00
2.6716e+00	4.0705e+00	1.6118e+00
1.6100e+00	7.7988e+00	1.1521e+00
2.4394e+00	2.7809e+00	1.7463e+00
3.0236e+00	3.3431e+00	1.4952e+00
6.6299e+00	2.4304e-01	2.9820e+00
4.6389e+00	3.1417e-01	3.9176e+00
8.5194e+00	1.5916e+00	1.3910e-01
1.1007e+00	2.3864e+00	3.3067e+00
4.7411e+00	4.1203e+00	3.3889e-02
3.0146e+00	3.7861e+00	1.4239e+00
2.3207e-01	3.2079e+00	5.9424e+00
1.2825e+00	1.8113e+00	2.4450e+00
2.7101e+00	4.0790e+00	1.5841e+00
4.5372e+00	1.0748e+00	3.0972e+00
3.8042e+00	4.2509e+00	7.6276e-01
2.4045e+00	2.6366e+00	1.7602e+00
9.4035e-01	8.4572e+00	1.0859e+00
6.0058e+00	2.5763e+00	1.2894e+00
2.2044e+00	1.9923e+00	1.8636e+00
1.4217e-01	8.9370e+00	1.0441e+00
8.2242e+00	1.3401e+00	9.7167e-01
1.1273e+00	1.4649e+00	3.5797e+00
3.9079e+00	9.6423e-01	3.3632e+00
7.8542e+00	7.4007e-01	1.8784e+00
2.0988e+00	1.1032e+00	3.3565e+00
7.7698e-01	3.5180e+00	3.9084e+00
9.5738e-01	3.6066e+00	3.4525e+00
3.8183e+00	9.2977e-01	3.4444e+00
4.1057e+00	7.2502e-01	3.6783e+00
1.7846e+00	1.9916e+00	1.9170e+00
4.1653e+00	3.1191e+00	1.2886e+00
9.8759e-01	5.0549e+00	3.0780e+00
4.2863e+00	2.3584e-01	4.2733e+00
4.9303e-01	4.7897e+00	3.6538e+00
2.9170e+00	5.2176e+00	1.2064e+00
3.7731e+00	3.6868e+00	1.0779e+00
2.9135e+00	5.2500e+00	1.1998e+00
7.4929e-01	2.4326e+00	5.2605e+00
7.7626e-01	3.6849e+00	3.8019e+00
1.6184e+00	8.1591e+00	7.1166e-01
2.9501e+00	2.8753e+00	1.6129e+00
1.9144e+00	2.0508e+00	1.8806e+00
2.6943e+00	3.7303e+00	1.6136e+00
5.9744e+00	1.0776e+00	2.7243e+00
1.6880e+00	8.4756e+00	4.5030e-02
3.9208e+00	4.2406e+00	6.7653e-01
7.5866e+00	9.8992e-01	1.9149e+00
1.4619e+00	7.2056e+00	1.7963e+00
7.6088e+00	1.6935e+00	1.2440e+00
1.4534e+00	1.2711e+00	2.6599e+00
9.8140e-01	2.3005e+00	4.0606e+00
5.2423e+00	7.5464e-01	3.2367e+00
3.7359e+00	4.0595e+00	9.1316e-01
1.9365e+00	6.3411e+00	1.8260e+00
4.8036e+00	3.5377e+00	7.1617e-01
2.0388e+00	1.1038e+00	3.3700e+00
1.3593e+00	1.2671e+00	2.9490e+00
1.0848e+00	2.8948e+00	3.2910e+00
2.7703e+00	2.4972e+00	1.7297e+00
4.6308e+00	3.3317e+00	9.9087e-01
1.3045e-01	5.3979e+00	3.6539e+00
1.1292e+00	1.8440e+00	3.2522e+00
3.2716e+00	9.3914e-01	3.6145e+00
2.1993e+00	1.9771e+00	1.8676e+00
6.8138e-01	3.0342e+00	4.7677e+00
1.1209e+00	3.6615e+00	3.1410e+00
1.6050e+00	9.8830e-01	4.3445e+00
2.8864e+00	3.3662e+00	1.5457e+00
1.8621e+00	1.7119e+00	1.9393e+00
4.2519e+00	4.4023e+00	2.3068e-01
2.1837e+00	9.2323e-01	4.5185e+00
2.9840e+00	3.9613e+00	1.4146e+00
9.6885e-01	3.8544e+00	3.3679e+00
4.3061e+00	4.1845e+00	3.9503e-01
2.0833e+00	1.1606e+00	3.0122e+00
5.1701e-01	3.6438e+00	4.4512e+00
2.3361e+00	2.9709e+00	1.7896e+00
2.3970e+00	9.8569e-01	3.9608e+00
7.6977e-01	8.1101e+00	1.6207e+00
1.8858e+00	1.1964e+00	2.8097e+00
6.2952e-01	4.3109e+00	3.7204e+00
1.4323e+00	1.4672e+00	2.2114e+00
1.3137e+00	1.6745e+00	2.3435e+00
6.4940e-01	3.6242e+00	4.1433e+00
8.3635e-01	2.0841e+00	5.0850e+00
4.5611e+00	3.1565e+00	1.1653e+00
2.9394e+00	4.3171e+00	1.3903e+00
4.3549e+00	2.5978e+00	1.6497e+00
2.5613e+00	8.2968e-01	4.7043e+00
5.4119e+00	2.7500e+00	1.3207e+00
4.1343e+00	2.8726e+00	1.4648e+00
3.4179e+00	2.7836e+00	1.5853e+00
2.5055e+00	2.4818e+00	1.7553e+00
1.1525e+00	2.5885e+00	3.0798e+00
2.0589e+00	2.2791e+00	1.8483e+00
5.7789e+00	2.2186e+00	1.7551e+00
6.9047e-01	5.4756e+00	3.2093e+00
5.7070e+00	2.6052e+00	1.3770e+00
5.7793e-01	3.9064e+00	4.0552e+00
1.0459e+00	1.8339e+00	3.8880e+00
4.1274e+00	2.7534e+00	1.5497e+00
2.7371e+00	7.2115e-01	5.0231e+00
7.6579e+00	3.6004e-01	2.2707e+00
1.9315e-01	2.7830e+00	6.7724e+00
2.9323e+00	6.2930e+00	6.5486e-01
5.7878e-01	5.0362e-01	5.7194e+00
7.7575e-01	2.6548e+00	4.8693e+00
1.6978e+00	1.1296e+00	3.3281e+00
2.4693e+00	4.8608e+00	1.7105e+00
2.1483e+00	2.1658e+00	1.8349e+00
6.3185e+00	1.0324e+00	2.6233e+00
1.8774e+00	1.6439e+00	1.9700e+00
2.0488e+00	1.1560e+00	3.0371e+00
3.3139e+00	3.0921e+00	1.4764e+00
1.0715e+00	1.9693e+00	3.6320e+00
1.9308e+00	6.6589e+00	1.6756e+00
9.5103e-01	3.0859e+00	3.6667e+00
9.7373e-01	5.3125e+00	3.0219e+00
5.7197e-01	7.7088e+00	2.1083e+00
1.1698e+00	1.6218e+00	3.0775e+00
4.1495e-01	5.1225e+00	3.5746e+00
5.9300e+00	3.4210e+00	9.1822e-02
5.3659e+00	1.5396e-01	3.6545e+00
3.5169e+00	4.0918e-01	4.9128e+00
2.1180e+00	2.0584e+00	1.8508e+00
2.0960e+00	6.8851e+00	1.3609e+00
1.0099e+00	3.5388e+00	3.3625e+00
9.6006e-01	1.5240e+00	4.5130e+00
3.0158e+00	4.5504e+00	1.2858e+00
6.8528e+00	7.5377e-01	2.5595e+00
3.8415e+00	4.8068e-01	4.3083e+00
1.1517e+00	1.8323e+00	3.0921e+00
2.5038e+00	2.4517e+00	1.7602e+00
3.2944e+00	4.8860e-01	5.0513e+00
4.3339e+00	3.6651e+00	8.2949e-01
3.6707e+00	4.0820e-01	4.6798e+00
3.0138e+00	5.4241e+00	1.0271e+00
3.6302e+00	4.3823e+00	8.3469e-01
3.9725e+00	2.9407e-01	4.5157e+00
3.9015e+00	4.9032e+00	2.0001e-01
2.3923e+00	7.2661e-01	5.4115e+00
5.0540e+00	3.6792e+00	3.9481e-01
2.5165e-01	4.0107e+00	4.5419e+00
7.6129e+00	1.9718e+00	8.9733e-01
1.0919e+00	1.7963e+00	3.5622e+00
3.0903e+00	1.0565e+00	3.3424e+00
2.9310e+00	2.4193e+00	1.7534e+00
1.1698e+00	1.6411e+00	3.0605e+00
1.0322e+00	8.5880e+00	8.0963e-01
9.9399e-01	1.9308e+00	4.2062e+00
2.1952e+00	1.9849e+00	1.8653e+00
1.3214e+00	1.5278e+00	2.3728e+00
3.2480e+00	6.7292e-01	4.4980e+00
4.9294e+00	3.3455e+00	8.6146e-01
4.2891e+00	4.1974e+00	3.9804e-01
1.7064e+00	7.8741e-01	5.4282e+00
4.2516e+00	4.0122e+00	5.9395e-01
1.6269e+00	1.7145e+00	1.9807e+00
1.6080e+00	1.1334e+00	3.3727e+00
2.1689e+00	7.7433e+00	4.3458e-01
7.1252e+00	1.4572e+00	1.8541e+00
4.5925e+00	2.5200e+00	1.6952e+00
4.0053e+00	2.8583e+00	1.4896e+00
2.9586e-01	4.8111e+00	3.8344e+00
4.4717e+00	3.4448e+00	9.5108e-01
5.8632e+00	1.0509e-01	3.4402e+00
5.3552e+00	1.0976e+00	2.9000e+00
4.9079e+00	4.5391e-01	3.6373e+00
1.7726e-01	5.0184e+00	3.8202e+00
3.4819e+00	4.4711e-01	4.8658e+00
4.6548e+00	2.6182e+00	1.6046e+00
9.4497e-01	3.1386e+00	3.6598e+00
1.7575e+00	6.6550e+00	1.8495e+00
4.0530e+00	4.1779e+00	6.1399e-01
1.5957e+00	1.2956e+00	2.4124e+00
1.2949e+00	1.3964e+00	2.6793e+00
2.7210e+00	3.0551e+00	1.6416e+00
1.2485e+00	1.8826e+00	2.5766e+00
2.3366e+00	2.3979e+00	1.7886e+00
1.8962e+00	1.2087e+00	2.7488e+00
3.9417e+00	1.1386e+00	3.0923e+00
1.9897e+00	1.6052e+00	2.0104e+00
9.8289e-01	1.4222e+00	4.4085e+00
3.8059e+00	5.1131e+00	1.5634e-01
1.8598e+00	8.5810e-01	5.0487e+00
3.9362e+00	3.9454e+00	8.4935e-01
1.4426e+00	1.7212e+00	2.1159e+00
6.6405e+00	1.3401e+00	2.2307e+00
5.9034e-01	4.1238e+00	3.8809e+00
1.0560e+00	4.1183e+00	3.1875e+00
