2.4947e+00	2.0247e+00
2.4491e+00	2.0247e+00
2.1736e+00	4.3609e+00
2.7685e+00	2.0419e+00
2.5663e+00	2.0268e+00
2.0879e+00	2.1629e+00
2.1714e+00	4.8361e+00
8.9772e+00	6.2644e-01
3.0002e+00	2.0664e+00
2.3424e+00	2.0314e+00
3.7253e+00	2.1406e+00
2.1574e+00	3.9647e+00
2.1756e+00	4.5875e+00
3.9601e+00	2.1572e+00
4.4603e+00	2.1751e+00
6.2549e+00	2.0024e+00
1.7916e+00	7.0177e+00
9.4025e+00	1.3861e-01
2.5773e+00	2.0274e+00
2.0341e+00	6.0991e+00
6.9824e+00	1.8036e+00
5.1165e+00	2.1581e+00
9.3395e+00	2.2177e-01
2.7187e+00	2.0373e+00
2.0350e+00	2.6908e+00
2.0582e+00	2.9259e+00
8.5435e+00	9.9836e-01
2.1379e+00	3.6922e+00
9.1207e+00	4.7899e-01
2.1578e+00	2.0913e+00
4.9289e+00	2.1680e+00
2.1633e+00	5.0269e+00
2.1569e+00	5.1353e+00
2.0932e+00	2.1550e+00
5.4906e+00	2.1257e+00
9.4046e-01	8.6187e+00
2.0350e+00	2.6905e+00
5.0486e+00	2.1622e+00
2.2442e-01	9.3374e+00
8.7013e+00	8.7397e-01
9.3170e+00	2.5038e-01
1.6847e+00	7.3071e+00
8.8361e+00	7.5829e-01
8.4732e+00	1.0503e+00
6.2990e-01	8.9736e+00
2.1063e+00	2.1378e+00
2.0530e+00	2.2383e+00
2.0401e+00	2.2877e+00
6.3896e+00	1.9720e+00
4.3558e+00	2.1735e+00
2.0674e+00	3.0086e+00
8.3567e-01	8.7472e+00
2.1436e+00	5.3085e+00
1.7437e+00	7.1529e+00
2.0746e+00	3.0726e+00
1.4353e+00	7.8504e+00
9.0353e+00	5.6844e-01
7.6615e+00	1.5298e+00
3.8436e+00	2.1495e+00
1.7518e+00	7.1307e+00
2.1674e+00	4.9423e+00
2.6610e+00	2.0326e+00
2.4193e+00	2.0255e+00
3.9535e-01	9.1960e+00
3.4745e+00	2.1180e+00
9.2618e+00	3.1825e-01
2.1653e+00	4.1131e+00
2.1649e+00	4.1058e+00
2.1701e+00	4.2352e+00
2.2049e+00	2.0656e+00
2.5293e+00	2.0254e+00
2.2419e+00	2.0519e+00
2.0912e+00	2.1579e+00
5.7906e+00	2.0868e+00
3.0701e-02	9.4792e+00
2.1144e+00	5.5876e+00
5.0526e+00	2.1619e+00
2.7674e+00	2.0418e+00
2.4789e+00	2.0245e+00
6.5958e+00	1.9200e+00
2.1247e+00	3.5443e+00
8.4768e+00	1.0477e+00
2.1381e+00	3.6950e+00
7.8484e+00	1.4363e+00
1.9915e+00	6.3048e+00
6.9995e+00	1.7978e+00
1.4441e-01	9.3983e+00
1.9157e+00	6.6117e+00
2.0880e+00	3.1920e+00
2.0277e+00	2.3799e+00
7.3459e+00	1.6690e+00
4.5766e+00	2.1756e+00
5.3378e-01	9.0690e+00
8.5295e+00	1.0089e+00
2.0426e+00	2.7763e+00
2.1719e+00	4.2937e+00
3.7154e+00	2.1398e+00
2.1192e+00	2.1235e+00
4.9838e+00	2.1655e+00
2.8915e+00	2.0544e+00
1.6990e+00	7.2709e+00
1.8513e+00	6.8343e+00
3.4683e+00	2.1174e+00
2.1397e+00	5.3524e+00
2.0253e+00	2.4243e+00
2.4565e+00	2.0246e+00
2.1298e+00	5.4520e+00
4.1478e+00	2.1668e+00
2.0879e+00	3.1908e+00
2.0887e+00	3.1977e+00
9.4168e+00	1.1913e-01
4.8680e+00	2.1703e+00
8.1581e+00	1.2605e+00
2.0690e+00	3.0230e+00
9.3149e+00	2.5300e-01
3.1962e+00	2.0885e+00
9.3985e+00	1.4407e-01
2.1642e+00	4.0904e+00
7.6975e+00	1.5125e+00
8.0240e+00	1.3400e+00
1.5612e+00	7.5948e+00
1.7344e+00	7.1781e+00
2.0524e+00	2.8722e+00
7.7146e-01	8.8213e+00
7.8256e+00	1.4482e+00
2.0683e+00	2.1988e+00
2.1297e+00	5.4537e+00
1.8410e+00	6.8673e+00
2.0675e+00	2.2007e+00
2.1208e+00	3.5037e+00
3.3545e+00	2.1057e+00
7.9610e+00	1.3756e+00
4.0414e+00	2.1617e+00
2.3078e+00	2.0364e+00
2.0262e+00	2.4043e+00
6.9796e+00	1.8045e+00
3.8661e+00	2.1511e+00
2.0490e+00	2.8401e+00
6.6120e+00	1.9157e+00
9.0273e+00	5.7662e-01
2.1177e+00	5.5601e+00
2.1722e+00	4.3043e+00
3.6715e+00	2.1361e+00
6.1143e+00	2.0312e+00
5.9063e+00	2.0686e+00
2.1529e+00	5.1932e+00
9.4514e+00	7.0807e-02
2.0094e+00	6.2221e+00
2.1623e+00	4.0517e+00
2.1649e+00	4.1047e+00
2.0381e+00	2.2980e+00
2.1552e+00	3.9290e+00
2.0267e+00	2.5645e+00
4.0891e+00	2.1641e+00
2.2021e+00	2.0668e+00
2.1673e+00	4.1604e+00
2.1257e+00	3.5550e+00
5.6173e+00	2.1107e+00
9.4224e+00	1.1144e-01
4.8727e+00	2.1701e+00
1.6166e+00	7.4709e+00
2.4286e+00	2.0252e+00
6.2172e+00	2.0104e+00
2.8238e+00	2.0473e+00
3.0270e+00	2.0694e+00
2.0246e+00	2.4850e+00
3.4866e+00	2.1192e+00
2.0498e+00	2.2486e+00
7.7892e-01	8.8129e+00
2.1000e+00	5.6984e+00
2.1522e+00	5.2020e+00
6.8406e+00	1.8493e+00
3.9325e+00	2.1555e+00
2.0602e+00	2.9444e+00
7.8086e+00	1.4570e+00
2.0150e+00	6.1950e+00
2.0562e+00	2.2290e+00
2.0253e+00	2.5259e+00
2.1665e+00	4.9623e+00
2.3909e+00	2.0270e+00
3.3150e+00	2.1015e+00
1.0780e+00	8.4345e+00
8.0090e+00	1.3486e+00
1.7598e+00	7.1086e+00
3.4888e+00	2.1194e+00
2.0345e+00	2.3194e+00
2.0459e+00	2.2631e+00
3.8870e+00	2.1525e+00
1.5832e+00	7.5465e+00
2.0246e+00	2.4899e+00
2.3491e+00	2.0306e+00
7.8308e+00	1.4455e+00
4.2255e+00	2.1698e+00
2.0357e+00	2.3115e+00
2.0382e+00	2.2974e+00
2.0673e+00	5.9142e+00
6.7909e-02	9.4534e+00
9.2771e+00	2.9973e-01
2.1187e+00	5.5517e+00
2.1316e+00	3.6195e+00
6.0672e+00	2.0402e+00
2.1227e+00	2.1200e+00
6.7648e+00	1.8723e+00
1.5409e+00	7.6382e+00
2.1442e+00	3.7711e+00
9.3408e+00	2.2015e-01
2.1084e+00	2.1353e+00
8.2850e+00	1.1800e+00
2.3579e+00	2.0297e+00
2.0265e+00	2.3989e+00
7.9974e+00	1.3552e+00
2.8323e+00	2.0482e+00
9.4228e+00	1.1086e-01
9.4911e+00	1.3282e-02
2.1645e+00	5.0045e+00
2.0245e+00	2.4802e+00
4.9239e+00	2.1682e+00
7.8182e+00	1.4521e+00
7.5696e+00	1.5727e+00
2.1431e+00	5.3149e+00
2.1068e+00	3.3647e+00
8.6409e+00	9.2293e-01
2.0328e+00	2.6624e+00
1.0436e+00	8.4824e+00
2.1715e+00	4.2784e+00
1.5533e+00	7.6117e+00
3.4358e+00	2.1141e+00
2.0797e+00	2.1766e+00
1.9246e+00	6.5787e+00
1.4776e+00	7.7681e+00
2.1693e+00	4.2116e+00
3.6478e+00	2.1341e+00
2.0830e+00	2.1708e+00
8.7539e+00	8.2994e-01
2.1497e+00	3.8463e+00
6.5407e+00	1.9346e+00
6.1138e+00	2.0313e+00
2.0749e+00	3.0755e+00
2.1725e+00	4.3160e+00
1.2517e+00	8.1725e+00
2.1590e+00	3.9923e+00
2.1730e+00	4.7762e+00
2.3021e+00	2.0374e+00
2.1418e+00	3.7405e+00
4.5311e+00	2.1756e+00
2.0792e+00	2.1774e+00
6.4754e+00	1.9512e+00
2.8780e+00	2.0530e+00
2.5154e+00	2.0250e+00
9.5063e-01	8.6058e+00
2.1827e+00	2.0763e+00
3.0866e+00	2.0762e+00
3.2832e+00	2.0981e+00
1.9909e+00	6.3070e+00
2.3073e+00	2.0364e+00
2.0690e+00	2.1973e+00
2.0452e+00	2.8023e+00
5.8741e+00	2.0739e+00
1.7357e+00	7.1745e+00
1.7130e+00	7.2346e+00
9.2078e+00	3.8185e-01
2.0788e+00	3.1102e+00
7.8177e+00	1.4523e+00
3.7153e+00	2.1398e+00
2.1339e+00	5.4127e+00
6.4187e-01	8.9613e+00
1.7616e+00	7.1035e+00
9.9923e-01	8.5423e+00
2.0645e+00	5.9310e+00
2.0262e+00	2.5512e+00
2.4461e+00	2.0248e+00
9.8953e-01	8.5552e+00
1.3010e+00	8.0911e+00
2.0665e+00	3.0007e+00
2.4453e+00	2.0248e+00
2.3590e+00	2.0296e+00
2.1671e+00	4.9501e+00
2.0249e+00	2.4394e+00
2.6608e+00	2.0326e+00
2.1224e+00	3.5196e+00
1.2632e-01	9.4116e+00
2.0300e+00	2.3550e+00
7.1642e+00	1.7395e+00
2.6299e+00	2.0304e+00
2.1555e+00	2.0928e+00
2.7424e+00	2.0395e+00
2.2141e+00	2.0617e+00
2.0246e+00	2.4548e+00
4.0504e+00	2.1622e+00
2.1376e+00	3.6896e+00
1.5371e+00	7.6463e+00
3.8054e+00	2.1468e+00
8.0375e+00	1.3323e+00
3.3839e+00	2.1088e+00
7.8958e+00	1.4112e+00
2.0456e+00	6.0382e+00
2.1722e+00	4.3024e+00
4.9043e-01	9.1100e+00
8.9955e+00	6.0836e-01
8.5116e+00	1.0222e+00
2.0131e+00	6.2045e+00
5.3017e+00	2.1442e+00
2.0836e+00	2.1698e+00
1.0393e+00	8.4883e+00
2.0874e+00	5.7865e+00
2.1729e+00	4.3314e+00
2.4893e+00	2.0246e+00
1.5656e+00	7.5851e+00
2.2653e+00	2.0453e+00
2.1527e+00	3.8894e+00
1.2673e+00	8.1470e+00
6.6154e+00	1.9147e+00
1.8776e+00	6.7467e+00
2.0315e+00	2.3414e+00
1.9526e+00	6.4698e+00
2.5020e+00	2.0248e+00
2.0265e+00	2.5584e+00
1.6771e+00	7.3260e+00
3.0080e+00	2.0673e+00
3.4475e+00	2.1153e+00
2.8693e+00	2.0521e+00
1.9105e+00	6.6311e+00
2.2390e+00	2.0528e+00
2.0512e+00	2.8610e+00
2.1561e+00	2.0924e+00
1.4202e+00	7.8789e+00
6.6716e+00	1.8992e+00
6.9817e+00	1.8038e+00
2.1453e+00	5.2891e+00
7.9806e+00	1.3647e+00
2.2392e+00	2.0527e+00
3.9703e+00	2.1578e+00
2.0594e+00	2.9375e+00
2.5343e+00	2.0256e+00
2.0383e+00	2.7300e+00
1.7304e+00	7.1886e+00
6.0832e-01	8.9956e+00
1.9303e+00	6.5572e+00
2.1397e+00	2.1047e+00
3.9817e+00	2.1584e+00
6.7983e+00	1.8622e+00
2.0926e+00	3.2335e+00
1.6827e-01	9.3805e+00
2.0468e+00	2.2594e+00
2.0579e+00	2.9237e+00
5.7178e+00	2.0973e+00
7.6126e+00	1.5529e+00
1.6854e-01	9.3803e+00
2.1594e+00	3.9979e+00
1.4963e+00	7.7306e+00
5.5047e+00	2.1241e+00
4.5911e-01	9.1390e+00
2.0246e+00	2.4623e+00
2.3448e+00	2.0311e+00
2.1557e+00	3.9362e+00
1.5733e+00	7.5684e+00
2.0386e+00	2.2956e+00
2.2912e+00	2.0394e+00
4.6315e-01	9.1353e+00
2.1589e+00	3.9903e+00
2.0297e+00	6.1218e+00
2.1052e+00	2.1391e+00
2.0249e+00	2.4402e+00
3.8487e+00	2.1499e+00
2.0994e+00	5.7032e+00
1.8631e+00	6.7955e+00
3.4265e+00	2.1132e+00
9.4732e+00	3.9474e-02
2.6700e+00	2.0333e+00
2.0360e+00	2.7029e+00
2.1192e+00	5.5476e+00
2.1240e+00	3.5369e+00
6.7435e+00	1.8786e+00
1.9006e+00	6.6668e+00
1.5851e+00	7.5423e+00
1.2877e+00	8.1134e+00
9.4182e+00	1.1716e-01
8.1983e+00	1.2356e+00
1.2388e+00	8.1932e+00
7.3729e-02	9.4493e+00
3.1731e+00	2.0859e+00
1.9110e+00	6.6290e+00
2.1561e+00	2.0924e+00
8.0147e+00	1.3454e+00
6.1723e-01	8.9865e+00
7.4167e+00	1.6398e+00
2.1276e+00	3.5749e+00
1.1041e+00	8.3975e+00
2.1690e+00	2.0841e+00
4.2909e+00	2.1719e+00
2.0614e+00	2.9551e+00
2.1562e+00	5.1453e+00
2.1229e+00	5.5154e+00
6.6512e-01	8.9371e+00
7.9287e+00	1.3934e+00
2.1170e+00	3.4643e+00
2.1480e+00	5.2567e+00
2.0294e+00	2.6138e+00
8.5515e+00	9.9229e-01
2.1754e+00	4.6217e+00
1.0146e+00	8.5219e+00
2.0340e+00	2.3223e+00
6.8949e+00	1.8322e+00
6.5202e+00	1.9399e+00
9.8146e-01	8.5658e+00
5.2166e+00	2.1511e+00
1.1170e+00	8.3788e+00
2.4647e+00	2.0246e+00
2.5931e+00	2.0282e+00
1.9599e+00	6.4400e+00
1.6899e+00	7.2939e+00
5.6783e+00	2.1028e+00
2.0330e+00	2.3295e+00
3.9721e+00	2.1579e+00
2.1389e+00	2.1054e+00
2.3463e+00	2.0309e+00
3.2272e-01	9.2581e+00
1.5738e+00	7.5673e+00
2.0671e+00	2.2015e+00
2.9049e+00	2.0559e+00
2.5782e+00	2.0274e+00
7.9801e+00	1.3649e+00
2.0489e+00	2.2519e+00
3.7066e+00	2.1390e+00
8.8758e+00	7.2239e-01
2.1626e+00	4.0583e+00
2.1549e+00	2.0933e+00
2.1233e+00	3.5291e+00
2.1734e+00	4.3525e+00
2.0909e+00	5.7626e+00
7.0559e+00	1.7784e+00
2.0252e+00	2.5234e+00
2.6559e+00	2.0323e+00
6.6526e+00	1.9045e+00
5.1041e+00	2.1589e+00
2.0780e+00	5.8478e+00
2.0712e+00	5.8905e+00
2.6995e+00	2.0357e+00
9.9845e-01	8.5434e+00
4.2859e+00	2.1717e+00
3.4579e+00	2.1163e+00
1.8414e+00	6.8660e+00
2.8596e+00	2.0510e+00
2.7853e+00	2.0435e+00
6.7004e+00	1.8910e+00
2.1753e+00	4.6324e+00
8.6943e+00	8.7978e-01
1.9505e+00	6.4784e+00
5.1703e+00	2.1545e+00
6.8492e+00	1.8466e+00
2.0251e+00	2.5183e+00
2.1008e+00	2.1446e+00
5.6011e+00	2.1127e+00
2.0458e+00	2.8085e+00
2.9721e+00	2.0633e+00
2.0247e+00	2.4972e+00
8.1530e+00	1.2637e+00
6.7333e+00	1.8816e+00
2.1955e+00	2.0699e+00
1.0170e+00	8.5185e+00
2.6651e+00	2.0330e+00
2.4853e+00	2.0246e+00
2.1753e+00	4.6397e+00
1.6635e+00	7.3595e+00
1.1177e+00	8.3779e+00
2.1493e+00	3.8399e+00
9.1099e+00	4.9054e-01
2.1655e+00	4.1174e+00
3.2031e+00	2.0893e+00
2.0950e+00	5.7342e+00
5.4454e+00	2.1305e+00
2.1382e+00	2.1059e+00
4.5623e+00	2.1756e+00
1.8695e+00	6.7743e+00
2.1353e+00	3.6617e+00
4.7622e+00	2.1733e+00
2.0821e+00	5.8215e+00
4.3728e+00	2.1738e+00
2.1694e+00	4.2128e+00
6.4557e+00	1.9561e+00
4.6141e+00	2.1755e+00
3.5522e-01	9.2307e+00
5.0264e+00	2.1634e+00
8.5886e+00	9.6397e-01
9.4809e+00	2.8265e-02
1.8112e+00	6.9594e+00
7.2336e+00	1.7134e+00
9.1017e+00	4.9931e-01
4.9830e+00	2.1656e+00
4.5826e+00	2.1756e+00
1.6575e+00	7.3741e+00
4.7851e-02	9.4674e+00
2.1598e+00	4.0054e+00
2.1151e+00	3.4458e+00
2.0539e+00	2.8868e+00
1.7508e+00	7.1335e+00
2.1048e+00	3.3461e+00
2.0866e+00	3.1792e+00
1.5658e+00	7.5848e+00
4.3908e+00	2.1742e+00
3.9731e+00	2.1579e+00
2.0345e+00	2.3193e+00
2.0461e+00	2.2623e+00
9.2445e+00	3.3889e-01
8.9947e+00	6.0917e-01
7.8060e+00	1.4583e+00
2.1743e+00	4.7140e+00
2.3380e+00	2.0319e+00
2.0259e+00	2.5444e+00
6.4783e-01	8.9551e+00
2.0557e+00	2.9033e+00
2.0814e+00	3.1327e+00
2.0955e+00	3.2593e+00
7.2332e+00	1.7135e+00
2.0415e+00	2.2813e+00
2.0500e+00	2.2479e+00
9.5609e-01	8.5987e+00
5.0413e+00	2.1626e+00
2.2636e+00	2.0457e+00
2.1717e+00	4.2852e+00
1.4945e-01	9.3945e+00
3.2381e+00	2.0931e+00
8.0679e+00	1.3146e+00
2.0311e+00	2.6392e+00
7.1181e+00	1.7563e+00
8.7593e+00	8.2536e-01
4.1202e+00	2.1656e+00
2.1121e+00	3.4163e+00
1.6386e+00	7.4193e+00
1.8312e+00	6.8982e+00
2.1706e+00	4.2497e+00
7.1560e+00	1.7425e+00
7.9193e+00	1.3985e+00
2.0420e+00	2.2789e+00
2.7210e+00	2.0375e+00
1.5064e+00	7.7101e+00
9.1004e+00	5.0073e-01
2.0292e+00	2.3631e+00
8.9324e-01	8.6778e+00
2.1496e+00	3.8450e+00
3.4616e+00	2.1167e+00
2.1476e+00	2.0985e+00
2.1519e+00	3.8775e+00
2.1010e+00	3.3098e+00
1.9703e+00	6.3968e+00
1.5877e+00	7.5365e+00
1.5227e+00	7.6765e+00
2.0761e+00	3.0860e+00
2.1507e+00	2.0962e+00
2.0633e+00	2.2103e+00
2.0486e+00	2.8363e+00
7.8776e+00	1.4209e+00
1.5271e+00	7.6673e+00
2.0575e+00	2.2253e+00
8.4076e+00	1.0970e+00
1.5470e+00	7.6253e+00
7.3996e+00	1.6469e+00
2.3252e+00	2.0336e+00
2.1612e+00	5.0660e+00
2.1172e+00	5.5649e+00
4.6387e+00	2.1753e+00
2.0337e+00	2.6751e+00
8.2692e+00	1.1904e+00
2.0548e+00	2.2329e+00
1.9629e+00	6.4276e+00
2.7731e+00	2.0423e+00
3.9874e+00	2.1588e+00
5.0147e+00	2.1640e+00
2.2125e+00	2.0624e+00
2.1093e+00	5.6285e+00
4.2208e+00	2.1696e+00
2.2681e+00	2.0446e+00
4.1046e+00	2.1649e+00
2.8493e+00	2.0500e+00
2.2564e-01	9.3365e+00
2.1161e+00	3.4556e+00
6.6435e+00	1.9070e+00
2.2730e+00	2.0434e+00
1.6565e+00	7.3765e+00
1.9650e+00	6.4189e+00
7.0734e+00	1.7723e+00
3.4330e+00	2.1138e+00
2.0289e+00	2.3661e+00
2.2345e+00	2.0543e+00
2.0883e+00	2.1622e+00
4.6966e+00	2.1746e+00
5.1062e+00	2.1588e+00
2.0360e+00	2.7028e+00
1.7756e+00	7.0639e+00
2.1544e+00	2.0936e+00
3.8605e+00	2.1507e+00
1.1763e+00	8.2906e+00
2.0274e+00	2.5783e+00
2.1709e+00	4.2579e+00
5.2289e+00	2.1502e+00
8.3079e-01	8.7529e+00
3.3119e+00	2.1012e+00
1.2044e+00	8.2475e+00
2.1731e+00	4.3378e+00
2.1684e+00	4.9182e+00
2.0976e+00	2.1488e+00
2.0277e+00	2.5847e+00
2.0707e+00	3.0381e+00
2.1756e+00	4.5889e+00
1.4139e+00	7.8907e+00
2.0884e+00	3.1951e+00
2.1412e+00	5.3358e+00
2.1338e+00	3.6447e+00
2.9833e+00	2.0645e+00
2.0711e+00	3.0418e+00
3.5651e+00	2.1267e+00
7.0562e+00	1.7783e+00
6.2105e+00	2.0118e+00
4.2731e+00	2.1713e+00
2.9690e+00	2.0629e+00
2.4860e+00	2.0246e+00
7.4007e+00	1.6465e+00
2.1317e+00	2.1115e+00
2.1701e+00	4.8740e+00
2.0476e+00	2.8260e+00
2.0455e+00	2.2643e+00
5.5264e+00	2.1217e+00
1.0658e+00	8.4518e+00
4.7610e+00	2.1734e+00
1.8811e+00	6.7347e+00
4.9784e+00	2.1658e+00
1.2172e+00	8.2275e+00
2.1182e+00	3.4767e+00
4.5134e+00	2.1755e+00
3.0916e+00	2.0767e+00
3.6413e+00	2.1335e+00
2.1431e+00	3.7579e+00
3.1174e+00	2.0796e+00
6.9216e+00	1.8236e+00
9.1645e+00	4.3088e-01
6.2328e-01	8.9804e+00
5.8561e+00	2.0767e+00
2.1750e+00	4.6677e+00
2.3355e+00	2.0322e+00
6.4234e+00	1.9639e+00
1.9235e+00	6.5828e+00
3.1276e+00	2.0808e+00
2.1714e+00	4.2744e+00
2.1129e+00	2.1302e+00
8.0631e+00	1.3174e+00
2.3229e+00	2.0340e+00
3.8045e+00	2.1467e+00
2.1186e+00	5.5531e+00
6.1483e+00	2.0245e+00
2.2110e+00	2.0630e+00
2.1575e+00	3.9652e+00
4.4973e+00	2.1754e+00
6.6808e+00	1.8966e+00
2.1588e+00	3.9878e+00
1.9164e+00	6.6093e+00
1.9708e+00	6.3947e+00
1.4380e+00	7.8453e+00
6.6326e-01	8.9390e+00
2.0491e+00	2.8408e+00
2.3929e+00	2.0268e+00
7.1925e-01	8.8792e+00
3.7080e+00	2.1392e+00
9.3037e+00	2.6694e-01
8.5485e+00	9.9460e-01
2.1543e+00	2.0937e+00
1.9602e+00	6.4390e+00
2.1752e+00	4.4649e+00
7.4166e+00	1.6398e+00
1.9016e+00	6.6632e+00
2.1042e+00	3.3403e+00
2.0824e+00	3.1421e+00
6.0564e+00	2.0422e+00
8.6103e+00	9.4708e-01
8.0235e+00	1.3404e+00
8.4615e+00	1.0588e+00
2.0920e+00	3.2278e+00
2.1052e+00	3.3492e+00
2.1451e+00	2.1005e+00
8.2236e+00	1.2197e+00
2.3964e+00	2.0266e+00
2.1143e+00	5.5881e+00
2.1689e+00	4.9065e+00
8.5986e+00	9.5621e-01
2.1515e+00	3.8721e+00
2.0248e+00	2.4443e+00
8.9405e+00	6.6183e-01
2.0260e+00	2.5461e+00
2.1536e+00	3.9033e+00
6.4472e+00	1.9582e+00
2.8105e+00	2.0460e+00
2.1727e+00	4.3217e+00
5.6702e-01	9.0367e+00
2.1412e+00	3.7335e+00
6.9742e+00	1.8063e+00
2.1191e+00	3.4861e+00
6.0024e+00	2.0521e+00
2.4529e+00	2.0247e+00
1.9144e+00	6.6168e+00
2.0533e+00	2.8805e+00
1.0229e+00	8.5107e+00
2.1694e+00	4.2139e+00
2.2627e+00	2.0459e+00
4.9140e+00	2.1686e+00
2.1665e+00	4.1401e+00
2.0307e+00	2.3479e+00
2.0485e+00	6.0223e+00
7.5763e+00	1.5696e+00
3.0536e+00	2.0724e+00
2.9457e+00	2.0604e+00
2.1755e+00	4.5039e+00
2.1458e+00	2.0999e+00
4.7121e+00	2.1743e+00
2.1941e+00	2.0705e+00
2.1637e+00	4.0803e+00
2.0745e+00	2.1861e+00
2.9191e+00	2.0574e+00
1.8838e+00	6.7256e+00
3.2228e+00	2.0915e+00
2.1692e+00	4.8987e+00
7.6066e+00	1.5557e+00
3.1694e+00	2.0855e+00
3.9276e+00	2.1551e+00
8.9790e-01	8.6721e+00
2.8767e+00	2.0528e+00
5.5636e-01	9.0471e+00
3.3595e+00	2.1062e+00
2.6363e+00	2.0309e+00
9.3806e+00	1.6813e-01
1.7020e+00	7.2630e+00
7.6015e+00	1.5581e+00
2.1469e+00	3.8077e+00
8.7754e+00	8.1159e-01
3.2689e-01	9.2546e+00
8.4285e+00	1.0823e+00
1.7927e+00	7.0146e+00
2.1089e+00	3.3847e+00
2.0355e+00	2.6973e+00
2.5887e+00	2.0279e+00
3.8183e+00	2.1477e+00
1.9505e+00	6.4782e+00
2.1678e+00	4.1707e+00
2.0594e+00	2.9368e+00
4.8305e+00	2.1715e+00
1.8260e+00	6.9143e+00
1.9844e+00	6.3362e+00
2.0921e+00	2.1566e+00
2.5122e+00	2.0250e+00
2.4936e+00	2.0247e+00
5.1854e+00	2.1534e+00
2.0592e+00	2.2206e+00
2.1729e+00	4.3296e+00
2.0396e+00	2.2901e+00
2.0822e+00	3.1397e+00
2.8146e+00	2.0464e+00
2.0960e+00	2.1510e+00
3.6957e+00	2.1381e+00
3.2933e+00	2.0992e+00
2.0328e+00	2.6630e+00
6.6222e+00	1.9129e+00
2.5099e+00	2.0249e+00
2.0952e+00	3.2564e+00
2.0651e+00	2.9881e+00
2.0333e+00	2.6691e+00
2.0392e+00	2.7396e+00
2.1178e+00	5.5595e+00
4.7124e+00	2.1743e+00
2.2970e+00	2.0383e+00
2.1189e+00	2.1238e+00
2.0256e+00	2.4168e+00
6.1871e+00	2.0166e+00
2.0926e+00	5.7513e+00
7.6374e+00	1.5413e+00
1.1850e+00	8.2775e+00
1.7961e+00	7.0046e+00
5.7133e+00	2.0980e+00
2.0392e+00	2.2925e+00
8.6228e+00	9.3725e-01
2.3000e+00	2.0377e+00
4.4379e-01	9.1529e+00
2.1555e+00	3.9335e+00
2.5992e+00	2.0285e+00
8.7509e-01	8.7000e+00
2.1748e+00	4.6816e+00
9.0315e+00	5.7233e-01
2.0283e+00	2.3725e+00
3.5096e+00	2.1214e+00
7.5849e-01	8.8359e+00
1.7387e+00	7.1663e+00
5.2737e+00	2.1466e+00
